model,diversification,personalize,lambda_param,NDCG@10,Recall@10,Precision@10,MRR@10,Novelty,CatalogCoverage,APLT,ACLT,CompositeDiv
EASEᴿ,A_DIV,NP,0.1,0.030607220667931492,0.018499429806484752,0.03210264900662252,0.06222583569851782,12.886917710062265,0.3437913907284768,0.9842549668874172,0.6218888510057962,0.4427967431162348
EASEᴿ,A_DIV,NP,0.2,0.062015596506849596,0.035145940126547766,0.058195364238410596,0.13884125670135605,11.855474089917912,0.3758002207505518,0.6510927152317881,0.6065461984316399,0.46407293967799995
EASEᴿ,A_DIV,NP,0.3,0.13102296984713985,0.06112467750799946,0.11715231788079472,0.26834555345316935,9.879849191108576,0.4857891832229581,0.1464569536423841,0.4592567337197409,0.4721505052053123
EASEᴿ,A_DIV,NP,0.4,0.13940624557990255,0.06723065445798751,0.125976821192053,0.2767957006202039,9.350037336788207,0.5176968359087564,0.04673841059602649,0.23252642345721106,0.32091298739714474
EASEᴿ,A_DIV,NP,0.5,0.14092088757149784,0.06783393981737358,0.12774834437086094,0.27829089141175234,9.186383211573204,0.5315029433406917,0.023625827814569535,0.12990112512785543,0.20877655170337361
EASEᴿ,A_DIV,NP,0.6,0.14126069601939384,0.0673594975915744,0.1282450331125828,0.2783272889729843,9.106948149419786,0.5391832229580573,0.015182119205298014,0.09341970678486192,0.15924788275175497
EASEᴿ,A_DIV,NP,0.7,0.14142890209948225,0.0672319653865401,0.12827814569536425,0.27902784347734677,9.060235008760145,0.5443432671081678,0.011407284768211921,0.07807705421070577,0.1365659742123473
EASEᴿ,A_DIV,NP,0.8,0.14136214196910132,0.06679824063847695,0.12819536423841058,0.2793221775465153,9.028040624345337,0.5478108903605592,0.009072847682119207,0.06921241050119331,0.1228975053866057
EASEᴿ,A_DIV,NP,0.9,0.14118136125808758,0.06647636683958216,0.12776490066225166,0.2796364842846631,9.00465967566637,0.5502483443708609,0.007764900662251656,0.06068871462666212,0.10932014764372601
EASEᴿ,I_DIV+A_DIV,NP,0.1,0.04505986422705479,0.02633021677495324,0.04471854304635762,0.10034328024808159,11.850052728658415,0.7855684326710817,0.7501655629139072,0.5414251619502216,0.6410377828587811
EASEᴿ,I_DIV+A_DIV,NP,0.2,0.12670552712421307,0.06248481475889535,0.11758278145695365,0.25362714180594975,9.643167310371545,0.6459713024282561,0.10246688741721856,0.36174565291510397,0.4637756848731568
EASEᴿ,I_DIV+A_DIV,NP,0.3,0.13827046325384726,0.06689084935841713,0.12640728476821195,0.2738148454746137,9.212151115005666,0.6120768947755703,0.02640728476821192,0.14626662120695533,0.23611046295207128
EASEᴿ,I_DIV+A_DIV,NP,0.4,0.14053778749083368,0.06704424965558212,0.12794701986754967,0.2782893146220961,9.11338405122931,0.5950423105224429,0.015596026490066226,0.0968291851346744,0.16655538610914683
EASEᴿ,I_DIV+A_DIV,NP,0.5,0.14150126385389697,0.06671500011995005,0.12807947019867552,0.2819253258698623,9.06443596288473,0.5823951434878587,0.011672185430463576,0.08012274122059325,0.14086591908486384
EASEᴿ,I_DIV+A_DIV,NP,0.6,0.14150412773813786,0.06663720286951237,0.12824503311258278,0.2817315778408494,9.037326104522284,0.5731052244297278,0.00978476821192053,0.0719399931810433,0.1278334752723433
EASEᴿ,I_DIV+A_DIV,NP,0.7,0.14145875810312553,0.06664087191933056,0.1281291390728477,0.2811523704404499,9.017582907643776,0.5659492273730684,0.008493377483443709,0.06580293215138083,0.11789787513505179
EASEᴿ,I_DIV+A_DIV,NP,0.8,0.141417572849351,0.0664384893523449,0.12761589403973508,0.28193761168926734,9.004701224837667,0.5607799852832965,0.0076158940397350995,0.06068871462666212,0.10952447484525812
EASEᴿ,I_DIV+A_DIV,NP,0.9,0.14142084856340242,0.06630151199509877,0.12781456953642384,0.280958819510144,8.994582552053611,0.5559510669610007,0.007003311258278146,0.05693828844186839,0.10329728173980866
VAECF,I_DIV,P,0.1,0.10903009664093877,0.04832515101269486,0.10900662251655631,0.20680943183012723,9.423673892874543,0.7331677704194262,0.05413907284768212,0.15922263893624275,0.2616274356275741
VAECF,I_DIV,P,0.2,0.1205491689944616,0.052465683370579615,0.1155132450331126,0.23262115000525596,9.327889884723161,0.6496044885945549,0.0375,0.15615410842141153,0.25178362382652847
VAECF,I_DIV,P,0.3,0.12656504971600863,0.05404287622304947,0.1187086092715232,0.24690811258278147,9.301776582252044,0.6023178807947019,0.0327317880794702,0.15479031708148652,0.24628705913790014
VAECF,I_DIV,P,0.4,0.1286692607057592,0.05474338413062195,0.11956953642384106,0.25135656470093554,9.302562804432123,0.5703182487122885,0.0325,0.15649505625639276,0.2455981083618795
VAECF,I_DIV,P,0.5,0.12938047227806002,0.054829435197429895,0.11938741721854307,0.25347156522653214,9.310275432712347,0.5454930095658572,0.0328476821192053,0.15649505625639276,0.2432148447409462
VAECF,I_DIV,P,0.6,0.12996555314345204,0.05499953578373403,0.11933774834437086,0.25466907127089244,9.316471513544496,0.5273730684326711,0.033195364238410595,0.15513126491646778,0.23974075237698977
VAECF,I_DIV,P,0.7,0.13017134228764482,0.05494612806679556,0.1195364238410596,0.2540930174498055,9.321050927756517,0.5138704930095658,0.03357615894039735,0.15581316058643027,0.23912121855741314
VAECF,I_DIV,P,0.8,0.13008083536993917,0.05480833111279333,0.11928807947019868,0.25301179964259435,9.32505993242306,0.502621412803532,0.03387417218543047,0.15615410842141153,0.23827964476854338
VAECF,I_DIV,P,0.9,0.13029751524353966,0.05482694851161474,0.11961920529801325,0.2523184720908231,9.32833526951142,0.49314753495217073,0.03425496688741722,0.15854074326628026,0.2399428663807981
VAECF,A_DIV,P,0.1,0.03212461409942137,0.017856745965247764,0.03392384105960265,0.05892219857037738,13.249752361119844,0.31650110375275936,0.8520364238410596,0.7371292192294578,0.44285401892039267
VAECF,A_DIV,P,0.2,0.0751072675519283,0.037687695242440415,0.07364238410596027,0.14530188951960477,11.46127988857293,0.3768119941133186,0.45983443708609273,0.7003068530514831,0.4899812541283613
VAECF,A_DIV,P,0.3,0.10969286761847578,0.048837422629666734,0.10018211920529801,0.22009789235782612,10.298410301334025,0.42869757174392936,0.2162086092715232,0.5291510398908967,0.47365682453687386
VAECF,A_DIV,P,0.4,0.12179656531378948,0.052447556168468745,0.11084437086092715,0.2398561836434353,9.752006668137243,0.45332045621780725,0.1165066225165563,0.3552676440504603,0.39834890082341845
VAECF,A_DIV,P,0.5,0.12525864847602247,0.05337586449070782,0.11415562913907285,0.2450715468306528,9.549556455772711,0.4648638704930096,0.07731788079470199,0.25877940675076716,0.3324765126934813
VAECF,A_DIV,P,0.6,0.12717766242848413,0.05400157054029105,0.11632450331125828,0.24709877273205086,9.463694935140822,0.4719554819720383,0.05961920529801325,0.2236617797476986,0.3034956401127328
VAECF,A_DIV,P,0.7,0.12783340587738343,0.05400379800828637,0.11725165562913908,0.24711256964154316,9.413750451884452,0.47728108903605587,0.049718543046357616,0.1987725877940675,0.2806593630780779
VAECF,A_DIV,P,0.8,0.12873669075942218,0.05420999002215696,0.11824503311258279,0.24835921896352361,9.378875610814802,0.4811534216335541,0.04298013245033113,0.18274803954994887,0.2648882391960215
VAECF,A_DIV,P,0.9,0.12934788582884804,0.0543746125515016,0.11879139072847682,0.24969265741616734,9.3526145599926,0.4832965415746873,0.03827814569536424,0.16979202182066144,0.251297914348025
VAECF,I_DIV+A_DIV,P,0.1,0.060821392047627015,0.0303020891077423,0.06135761589403974,0.12476525543992431,11.640971569873445,0.6746504782928624,0.5622019867549669,0.6535969996590522,0.663956884165411
VAECF,I_DIV+A_DIV,P,0.2,0.10940843112305029,0.049141946485028565,0.10223509933774834,0.22033329391359194,10.074955220888057,0.570345842531273,0.18321192052980131,0.4878963518581657,0.5259092055557846
VAECF,I_DIV+A_DIV,P,0.3,0.12374300580078364,0.053364771549557426,0.11331125827814569,0.24615158204562176,9.584998993969963,0.5370584988962472,0.08617549668874172,0.29662461643368565,0.3821710391111974
VAECF,I_DIV+A_DIV,P,0.4,0.1266272277847327,0.053770635054172095,0.11571192052980132,0.25064287028277094,9.464636946008179,0.5202814569536424,0.060728476821192055,0.2301397886123423,0.31912066783749976
VAECF,I_DIV+A_DIV,P,0.5,0.12810244775913396,0.05441566624340736,0.11723509933774832,0.25187480290129294,9.414607275403387,0.5094002943340692,0.05086092715231788,0.2072962836685987,0.29467641162575714
VAECF,I_DIV+A_DIV,P,0.6,0.12872330106268762,0.05460819542963718,0.11799668874172187,0.2516797408808998,9.385853384599045,0.5016372332597497,0.045066225165562905,0.18990794408455505,0.2755131516077169
VAECF,I_DIV+A_DIV,P,0.7,0.1291889475755364,0.054471584432551574,0.11841059602649007,0.2512814043939872,9.366306110677815,0.4961552612214864,0.04117549668874172,0.1786566655301739,0.26271451656693784
VAECF,I_DIV+A_DIV,P,0.8,0.12991076830940287,0.05468026243938668,0.11912251655629139,0.2522553348050037,9.351972142649808,0.4917678440029433,0.0384271523178808,0.17013296965564267,0.2528050183800776
VAECF,I_DIV+A_DIV,P,0.9,0.12984062241717612,0.054580632229803194,0.11917218543046358,0.2513604409755072,9.339931621185512,0.4887049300956586,0.036158940397351,0.16433685646096147,0.24596353128447537
VAECF,I_DIV,NP,0.1,0.11006473274798043,0.04872043340224972,0.10991721854304637,0.2082301193104173,9.389515638169563,0.7492917586460633,0.05003311258278145,0.15001704739174906,0.24998429129654767
VAECF,I_DIV,NP,0.2,0.1229941037024319,0.053219232996639464,0.11692052980132452,0.23914130663302846,9.29868410931433,0.6534216335540839,0.03317880794701987,0.14831230821684283,0.24175219648843482
VAECF,I_DIV,NP,0.3,0.12771926953225504,0.05438610943832813,0.11922185430463576,0.24910024440239673,9.28887360281245,0.6025294334069169,0.0308112582781457,0.1496760995567678,0.23978620605241024
VAECF,I_DIV,NP,0.4,0.12871502628444886,0.05463214228961282,0.11917218543046358,0.25178959056028594,9.29724081921527,0.5684694628403237,0.03145695364238411,0.15342652574156154,0.24163673452486387
VAECF,I_DIV,NP,0.5,0.12934701710321678,0.054989973616279685,0.1195364238410596,0.2517190949227373,9.307788207972758,0.5443616629874908,0.03259933774834437,0.1544493692465053,0.24062675490859675
VAECF,I_DIV,NP,0.6,0.12989228643299863,0.05495273338974653,0.11956953642384106,0.25318169872805635,9.314906553826432,0.5263796909492274,0.033013245033112586,0.15410842141152403,0.23841575410877097
VAECF,I_DIV,NP,0.7,0.13002270671023736,0.054958898130904946,0.11950331125827816,0.2527215389467045,9.319955555868248,0.5126931567328918,0.03336092715231788,0.1544493692465053,0.23738596054313058
VAECF,I_DIV,NP,0.8,0.13021570883409758,0.05480238221615014,0.11940397350993379,0.25292770419426047,9.324424308921294,0.5017752023546725,0.03382450331125828,0.15581316058643027,0.23778760266711
VAECF,I_DIV,NP,0.9,0.13017926304383343,0.054781576761043956,0.1195860927152318,0.25188689162199096,9.327875594715703,0.4924484915378955,0.03420529801324503,0.158199795431299,0.23946962493251084
VAECF,A_DIV,NP,0.1,0.023373200555358704,0.009128008943124419,0.028228476821192054,0.03640800746347103,13.67700830173358,0.3088024282560706,0.9620860927152318,0.7442891237640641,0.43650200839999076
VAECF,A_DIV,NP,0.2,0.06233553084988396,0.024373886750311696,0.06054635761589404,0.1289099784505414,12.210076560865593,0.3456217807211185,0.595794701986755,0.6631435390385271,0.4544106470488301
VAECF,A_DIV,NP,0.3,0.11449976813777839,0.04748742102798219,0.10203642384105961,0.2321213733837906,10.212542939530136,0.43176048565121417,0.19243377483443705,0.4145925673371974,0.4230024044666452
VAECF,A_DIV,NP,0.4,0.12395333173715624,0.05311778734008544,0.11311258278145696,0.2418342662672133,9.615429771955666,0.45811258278145695,0.08302980132450331,0.2700306853051483,0.3397805352247654
VAECF,A_DIV,NP,0.5,0.12626625898409963,0.05370687329310289,0.11559602649006623,0.2450158335961316,9.489032478843702,0.46810154525386316,0.05975165562913907,0.21854756222297989,0.2979759253280375
VAECF,A_DIV,NP,0.6,0.12755559552685583,0.05401178136886143,0.1171523178807947,0.24630367654788185,9.431997350391983,0.4745676968359088,0.04978476821192053,0.19638595294919878,0.277808845400501
VAECF,A_DIV,NP,0.7,0.1284071230219546,0.05425412400786621,0.11788079470198676,0.24782816934720905,9.394788738042582,0.4789643119941133,0.04403973509933775,0.18377088305489261,0.26562553256411464
VAECF,A_DIV,NP,0.8,0.12892714649372655,0.054281941985372124,0.1183112582781457,0.24907442447177547,9.368440937101376,0.4816225165562914,0.03983443708609272,0.1738833958404364,0.2555161047619646
VAECF,A_DIV,NP,0.9,0.12943410523045198,0.05437040905975809,0.11885761589403973,0.24993817670556082,9.347221475289498,0.4837748344370861,0.03667218543046358,0.1667234913058302,0.2479841260502408
VAECF,I_DIV+A_DIV,NP,0.1,0.048846280494422384,0.018246787057297018,0.04998344370860927,0.10430706664564281,12.223655058443743,0.721523178807947,0.7019536423841058,0.5946130242072963,0.6519493626932564
VAECF,I_DIV+A_DIV,NP,0.2,0.11652847500501175,0.049809901456584114,0.10711920529801325,0.2355146904236308,9.904478344895292,0.5759749816041208,0.14241721854304637,0.38493010569382885,0.46146099854527933
VAECF,I_DIV+A_DIV,NP,0.3,0.1253234566873333,0.05399121976584703,0.11503311258278145,0.2476777830337433,9.495028979256565,0.5365986019131714,0.06203642384105961,0.23389021479713604,0.32578062014494535
VAECF,I_DIV+A_DIV,NP,0.4,0.12721298709390005,0.054084041986157516,0.11687086092715233,0.24944694102806686,9.425159391823462,0.5199043414275202,0.04978476821192053,0.19843163995908625,0.28723459151293207
VAECF,I_DIV+A_DIV,NP,0.5,0.12821447630868976,0.05444804647189996,0.11776490066225165,0.2503101676653001,9.392007338657715,0.5084896983075791,0.04394039735099337,0.18479372655983634,0.2710744347754011
VAECF,I_DIV+A_DIV,NP,0.6,0.12888917041493553,0.054535317376580045,0.11822847682119206,0.2508936455376853,9.371322381066456,0.5012601177336277,0.0405794701986755,0.1752471871803614,0.25969985849504923
VAECF,I_DIV+A_DIV,NP,0.7,0.1294569295341838,0.05455728356392577,0.11849337748344371,0.25226748922527065,9.35784207853913,0.4957689477557027,0.03857615894039735,0.16979202182066144,0.25295236903366636
VAECF,I_DIV+A_DIV,NP,0.8,0.12973058735119608,0.05448742176987111,0.11902317880794704,0.25155642278986645,9.345871477878358,0.4917218543046358,0.03683774834437086,0.16638254347084896,0.2486351195219294
VAECF,I_DIV+A_DIV,NP,0.9,0.12983425594110726,0.05455613728412314,0.11925496688741721,0.2510539524860717,9.337700259115136,0.4884657836644591,0.03554635761589404,0.16263211728605523,0.24401929265375075
NeuMF,I_DIV,P,0.1,0.11367026458930131,0.052253845742609155,0.11420529801324503,0.22121695311678757,9.627036993873062,0.7821651949963208,0.07622516556291391,0.26457551994544837,0.3954021472469366
NeuMF,I_DIV,P,0.2,0.123320277804144,0.05650394413733282,0.12018211920529803,0.24235329286239882,9.57972261407609,0.708149374540103,0.06708609271523179,0.2693487896351858,0.39025991844028984
NeuMF,I_DIV,P,0.3,0.12839623408181855,0.05858393120461185,0.12286423841059603,0.2535551350783139,9.569871122015055,0.6592071376011773,0.06572847682119205,0.2707125809751108,0.38380875693322486
NeuMF,I_DIV,P,0.4,0.13152092427883272,0.059784778247368754,0.12427152317880795,0.2615905208661831,9.569928276186767,0.6230500367917586,0.06600993377483444,0.27378111148994205,0.38040456537113243
NeuMF,I_DIV,P,0.5,0.1328026094633602,0.06032032269190023,0.12461920529801325,0.2634774124881741,9.575232584011152,0.5932855040470935,0.06692052980132451,0.27923627684964203,0.37974257809062206
NeuMF,I_DIV,P,0.6,0.1346220371008074,0.06067690431761838,0.12478476821192054,0.2685967229054977,9.584416220453043,0.5664183222958057,0.06852649006622516,0.28503239004432324,0.37922939244515147
NeuMF,I_DIV,P,0.7,0.13532361465529288,0.06073589625990193,0.12488410596026492,0.26931468779564804,9.595079482978875,0.5431659308314938,0.07001655629139074,0.2881009205591544,0.37650149149369494
NeuMF,I_DIV,P,0.8,0.13590830216971633,0.060801207272116395,0.12488410596026492,0.2702022889729844,9.606345760503528,0.5205481972038264,0.07114238410596026,0.2898056597340607,0.3723257745303579
NeuMF,I_DIV,P,0.9,0.13654566339537932,0.06045467147924511,0.12495033112582782,0.27176114264690426,9.619688968825233,0.49631162619573216,0.07233443708609272,0.2932151380838732,0.36864128891285114
NeuMF,A_DIV,P,0.1,0.03719840067556514,0.02331898341239277,0.04211920529801325,0.06419531167875539,13.033583078826695,0.31633554083885207,0.8547847682119205,0.9266962154790317,0.47166445591903233
NeuMF,A_DIV,P,0.2,0.05955777262046751,0.0340054454879007,0.061953642384105966,0.11206703984021867,12.021008096375512,0.3345382634289919,0.6825993377483444,0.8799863620866007,0.48478079938259433
NeuMF,A_DIV,P,0.3,0.07968555711787599,0.04209797018093402,0.0778476821192053,0.1590182513402712,11.390692441505953,0.3532744665194996,0.5373013245033113,0.7541766109785203,0.4811613719440303
NeuMF,A_DIV,P,0.4,0.0935204827426779,0.04766808433769164,0.09006622516556291,0.18461473772732048,10.99943954863513,0.37156916850625454,0.4244205298013245,0.6515513126491647,0.4732509688532619
NeuMF,A_DIV,P,0.5,0.10489168315186048,0.05166451893146219,0.09968543046357614,0.20597393041101653,10.685968244277788,0.3899558498896247,0.33400662251655633,0.5768837367882714,0.46534955946465273
NeuMF,A_DIV,P,0.6,0.11369498637782742,0.054500953090706315,0.10685430463576161,0.22285996793861032,10.414640276355215,0.4085448859455482,0.2602152317880795,0.5175588135015343,0.45663570193778197
NeuMF,A_DIV,P,0.7,0.12200201437223204,0.05744782670624257,0.11403973509933774,0.23712860033638178,10.172464624504835,0.4262141280353201,0.19733443708609272,0.45993862938970337,0.4424346485017371
NeuMF,A_DIV,P,0.8,0.12897573147893804,0.05918844305696016,0.11877483443708611,0.254684379270472,9.959574973202475,0.4432027225901398,0.14607615894039735,0.40436413228775997,0.4228935648351949
NeuMF,A_DIV,P,0.9,0.13312800615321066,0.05983988950762671,0.12187086092715232,0.2630190265951856,9.780856497754021,0.4585632818248712,0.10620860927152317,0.3518581657006478,0.3981859949368819
NeuMF,I_DIV+A_DIV,P,0.1,0.06013788731686291,0.03178513077086482,0.059304635761589404,0.13339029485966572,11.95002251670182,0.5960632818248713,0.6749337748344371,0.8332765086941698,0.694985942089326
NeuMF,I_DIV+A_DIV,P,0.2,0.09011759214868723,0.04446110443106768,0.0841225165562914,0.19808025859350362,11.093798079828238,0.5552888153053717,0.4660264900662252,0.6934878963518581,0.616741277762614
NeuMF,I_DIV+A_DIV,P,0.3,0.10530436561223702,0.05107851832146357,0.09812913907284769,0.22396845106696103,10.67849928526559,0.5352832965415747,0.3436423841059603,0.5973406068871463,0.5646118685024186
NeuMF,I_DIV+A_DIV,P,0.4,0.11544671385864408,0.05488927759040766,0.10731788079470199,0.23838648428466308,10.394788077049904,0.5215691685062546,0.26314569536423843,0.5202863961813843,0.5209269926447031
NeuMF,I_DIV+A_DIV,P,0.5,0.12212405471424621,0.057718311552965876,0.1133774834437086,0.24801646431199412,10.179078640201013,0.5102465047829287,0.20548013245033112,0.47050801227412203,0.48957219071623986
NeuMF,I_DIV+A_DIV,P,0.6,0.12626875631145565,0.059010450680360337,0.11723509933774835,0.2517829549038158,10.01138492686016,0.5014532744665195,0.16312913907284768,0.4278895329014661,0.46175987091581205
NeuMF,I_DIV+A_DIV,P,0.7,0.1306652998904486,0.059900513465036186,0.1202317880794702,0.260364107011458,9.881427625727813,0.49320272259013986,0.1313907284768212,0.39004432321854754,0.4355993559335017
NeuMF,I_DIV+A_DIV,P,0.8,0.133702130341038,0.060250927541218434,0.12228476821192054,0.2670960133501524,9.77927966286212,0.4857799852832966,0.1075,0.3545857483804978,0.40994213050304434
NeuMF,I_DIV+A_DIV,P,0.9,0.13515315441593967,0.06013604783167277,0.1235430463576159,0.2681004283611899,9.697350996385651,0.4789827078734364,0.08870860927152317,0.32355949539720424,0.3862211921863304
